TYMP,TERT,FGFR1,TRIM33,TP53BP1,KLF4,AKR1B1,JUN,EPAS1,CTNNB1,PKM,CEBPB,ZEB1,SOD1,NKX3-1,GSR,HESX1,DDIT3,ETV5,HEY2,HEY1,PSAT1,CEBPD,DEC1,classes
0,0,1,1,1,1,1,0,0,1,0.9996108681582626,0.0,0.0,0.9997085074506051,0.7048327646991335,0.0,0.0,0.0,0.9665245832868518,0.0,0.0,0.9981600635844131,0.0,0.0,0
0,0,1,1,1,1,0,0,1,1,0.9968793398368513,0.0,0.0,0.9997723919394915,0.9988318916368278,0.0,0.0,0.0,0.0,0.0,0.0,0.9996863942261713,0.0,0.0,0
0,1,1,1,0,1,1,0,1,1,0.9959708147337499,0.0,0.0,0.9971831167358665,0.909665529398267,0.9602629513889184,0.0,0.7048327646991335,0.0,0.9470706478808203,0.0,0.0,0.7048327646991335,0.0,0
0,0,0,1,0,1,1,0,0,1,0.9734895107734577,0.5,0.0,0.9710826421944466,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0,1,1,1,1,0,0,1,1,0.994605046333243,0.0,0.0,0.9950265092126607,0.0,0.7048327646991335,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0
0,0,1,1,1,1,1,0,1,1,0.9987733738255212,0.5,0.0,0.9986367905795659,0.9208331516788689,0.936548965138893,0.0,0.9208331516788689,0.5,0.8440417392452615,0.0,0.0,0.0,0.0,0
0,0,1,1,0,1,0,0,0,1,0.9956985805094338,0.0,0.0,0.9892108674324538,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
0,0,1,1,0,1,0,0,0,1,0.9892108674324538,0.0,0.0,0.9895645450473826,0.5,0.7951672353008666,0.0,0.0,0.0,0.0,0.0,0.0,0.9470706478808203,0.0,0
0,1,0,1,0,1,0,0,1,1,0.9958661634755189,0.9764322622593172,0.0,0.9979263272937159,0.0,0.9625948815174468,0.0,0.0,0.0,0.0,0.0,0.975526687091491,0.0,0.0,0
0,0,0,1,1,1,1,0,0,1,0.9994935404629564,0.0,0.0,0.9996461257883275,0.0,0.9877588209421515,0.0,0.981281285356708,0.0,0.9861626192581294,0.0,0.9989942823968971,0.9772732390123643,0.0,0
0,0,0,1,1,1,1,0,1,1,0.9985365088484599,0.0,0.0,0.997804768106481,0.0,0.9787871951889292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0,1,1,0,1,0,0,0,1,0.9989529289501384,0.0,0.0,0.9991612392569097,0.5,0.909665529398267,0.0,0.9948243435248334,0.9844757663633736,0.0,0.0,0.9981862733620119,0.9827982477891337,0.0,0
0,0,1,1,0,1,0,0,1,1,0.9990892427209537,0.0,0.0,0.99946094867043,0.0,0.9973251427475356,0.9681954974876473,0.9972440874649279,0.9832507137913893,0.0,0.0,0.9988446114820263,0.9938788446753493,0.0,0
0,1,1,1,1,1,1,0,1,1,0.999474736280606,0.0,0.0,0.9995841804821461,0.0,0.9945120344597916,0.0,0.0,0.0,0.0,0.0,0.9966843020000569,0.936548965138893,0.0,0
0,1,1,1,1,1,1,0,1,1,0.9997852884491639,0.7951672353008666,0.0,0.9998406857459765,0.0,0.997891995213052,0.0,0.9961879511164052,0.0,0.9892108674324538,0.0,0.9980411761128539,0.9948660808729916,0.0,0
0,0,1,1,0,1,0,0,1,1,0.999572164195883,0.0,0.5,0.999736170851255,0.9904989178192587,0.9957274482268388,0.9903549838917163,0.9903549838917163,0.0,0.0,0.0,0.9939371378509365,0.9920426672725511,0.0,0
0,1,1,1,1,1,1,0,0,1,0.9994143334013152,0.7951672353008666,0.0,0.999286301002619,0.0,0.9932989867291053,0.0,0.9734895107734577,0.5,0.9546042580002793,0.9697076556232638,0.9946503799351295,0.9832507137913893,0.0,0
0,1,1,1,0,1,1,0,0,1,0.999035425325441,0.0,0.0,0.9992878976433378,0.0,0.9818158106487032,0.0,0.0,0.0,0.0,0.0,0.9931548899066752,0.9882120923303974,0.0,0
0,1,1,1,0,1,0,0,0,1,0.9988010941247468,0.0,0.0,0.9986454918899476,0.0,0.9697076556232638,0.0,0.9827982477891337,0.8743340836219977,0.0,0.0,0.0,0.909665529398267,0.0,0
0,1,1,1,0,1,1,0,0,1,0.9990498219408323,0.0,0.0,0.9990368845889837,0.5,0.9745487773040165,0.0,0.9832507137913893,0.9546042580002793,0.0,0.9422841232473911,0.9902066222601985,0.9470706478808203,0.0,0
0,0,0,1,1,1,1,0,1,1,0.9996800905935772,0.0,0.0,0.9994654747080047,0.0,0.9890248844484466,0.0,0.9851975571792263,0.9546042580002793,0.0,0.0,0.9879897312593258,0.9470706478808203,0.0,0
0,0,0,1,1,1,0,0,1,1,0.9948243435248334,0.0,0.0,0.9956985805094338,0.0,0.909665529398267,0.0,0.0,0.0,0.7951672353008666,0.0,0.7048327646991335,0.9470706478808203,0.0,0
0,1,0,1,0,1,1,0,1,1,0.9964632598727627,0.9422841232473911,0.0,0.995284384229317,0.7048327646991335,0.5,0.0,0.0,0.9710826421944466,0.0,0.0,0.9546042580002793,0.9681954974876473,0.0,0
0,0,1,1,0,1,0,0,1,1,0.9916239074103248,0.0,0.0,0.9772732390123643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208331516788689,0.8948630865774932,0.0,0
0,1,1,1,0,1,1,0,1,1,0.9992179122210044,0.0,0.0,0.9993764744673843,0.0,0.9745487773040165,0.9208331516788689,0.9723383008666762,0.987009563023251,0.0,0.9646685542237308,0.9697076556232638,0.9546042580002793,0.0,0
0,0,0,1,0,1,0,0,0,1,0.9926828535826268,0.9422841232473911,0.0,0.9957559310585664,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1,1,1,1,1,1,1,0,0,1,0.9995010817852401,0.0,0.0,0.9994280147339953,0.0,0.9960458907708681,0.0,0.7048327646991335,0.0,0.0,0.0,0.9941596154838043,0.0,0.0,0
1,0,1,1,1,1,1,0,1,1,0.9998136359033426,0.0,0.0,0.9998256314005896,0.0,0.9861626192581294,0.0,0.9840878201759484,0.9697076556232638,0.0,0.0,0.9985020738881758,0.936548965138893,0.0,0
0,0,0,1,1,1,0,0,0,1,0.998494991521538,0.0,0.0,0.9984044650640977,0.0,0.9864569418318746,0.0,0.0,0.0,0.0,0.0,0.5,0.8440417392452615,0.0,1
0,1,1,1,0,1,1,0,1,1,0.9976680698714718,0.0,0.0,0.9975420208148349,0.0,0.8743340836219977,0.0,0.7048327646991335,0.5,0.0,0.0,0.9625948815174468,0.7048327646991335,0.0,0
0,1,0,1,0,1,0,0,1,1,0.999607751268141,0.0,0.0,0.999620608047079,0.0,0.9961417455879359,0.0,0.0,0.0,0.0,0.0,0.9968945623272808,0.0,0.0,0
0,0,0,1,1,1,0,0,0,1,0.9988425107802553,0.0,0.0,0.9966669426410677,0.0,0.9576213907301072,0.0,0.9422841232473911,0.7951672353008666,0.0,0.0,0.5,0.9208331516788689,0.0,0
0,1,1,1,0,1,1,0,1,1,0.99882974438364,0.0,0.0,0.9978849919263362,0.0,0.5,0.0,0.9832507137913893,0.0,0.0,0.0,0.9422841232473911,0.0,0.0,0
1,0,1,1,1,1,1,0,1,1,0.9998050169211451,0.0,0.0,0.9996645839233611,0.0,0.9974329987011614,0.0,0.9864569418318746,0.9295534250454455,0.8440417392452615,0.0,0.9990540574979977,0.0,0.0,0
0,1,1,1,1,1,1,0,1,1,0.9998773844829555,0.0,0.0,0.9997797925468774,0.0,0.9953532228722546,0.0,0.994464315415404,0.8743340836219977,0.0,0.0,0.9993925385695089,0.8440417392452615,0.0,0
0,1,1,1,0,1,0,0,1,1,0.9998809611509073,0.8440417392452615,0.0,0.9996725207221115,0.909665529398267,0.0,0.0,0.9840878201759484,0.0,0.0,0.0,0.998143970936879,0.0,0.0,0
0,0,0,1,0,0,0,0,1,1,0.9988188886049453,0.0,0.0,0.9987293035390652,0.0,0.7048327646991335,0.0,0.0,0.7951672353008666,0.0,0.0,0.9910341171655292,0.0,0.0,0
0,0,1,1,0,1,0,0,1,1,0.9990931348408013,0.0,0.0,0.9992996484977488,0.0,0.8743340836219977,0.0,0.9764322622593172,0.5,0.9903549838917163,0.0,0.9956693200520217,0.0,0.0,0
1,0,1,1,1,1,1,0,1,1,0.9989648468108793,0.909665529398267,0.0,0.9994420511749627,0.9710826421944466,0.909665529398267,0.0,0.9936970398904674,0.8743340836219977,0.9697076556232638,0.0,0.9962330630616506,0.7048327646991335,0.0,0
0,0,0,1,0,1,1,0,0,1,0.9984203015738115,0.5,0.0,0.9987896977083968,0.0,0.9295534250454455,0.5,0.0,0.0,0.9772732390123643,0.0,0.9931548899066752,0.0,0.0,0
0,0,0,1,0,1,1,0,1,1,0.9997367164036095,0.9858552219993699,0.0,0.9998616645453395,0.9907742723749111,0.0,0.0,0.9933687838752314,0.9697076556232638,0.9823206636533935,0.0,0.9994544819052701,0.9938788446753493,0.0,0
0,0,1,1,0,1,0,0,1,1,0.999759766135038,0.9681954974876473,0.0,0.9998225202799347,0.0,0.0,0.0,0.9974636796649621,0.0,0.9973909171800707,0.0,0.9991992208344512,0.9955168362771252,0.0,0
0,1,0,1,0,1,1,0,1,1,0.9993999815420732,0.0,0.0,0.999363380439839,0.0,0.9945589378541198,0.9844757663633736,0.7951672353008666,0.0,0.9931548899066752,0.0,0.9851975571792263,0.9295534250454455,0.0,0
0,0,0,1,1,1,1,0,1,1,0.9997666349912563,0.0,0.0,0.9998168000705627,0.0,0.991941952232675,0.0,0.5,0.0,0.9764322622593172,0.0,0.9996343367591286,0.9848452496488564,0.0,0
0,0,1,1,0,1,1,0,1,1,0.9997215136781453,0.9851975571792263,0.0,0.9998136359033426,0.9787871951889292,0.9625948815174468,0.0,0.9968169276635882,0.9697076556232638,0.9984434755408105,0.0,0.998855001644032,0.5,0.0,0
0,0,1,1,1,1,1,0,1,1,0.9984806239531326,0.0,0.0,0.9996237472232603,0.5,0.0,0.0,0.0,0.9546042580002793,0.9913975537230216,0.0,0.996070298230595,0.0,0.0,0
0,0,1,1,0,1,0,0,0,1,0.9996593795015418,0.0,0.0,0.9994768943064173,0.0,0.9823206636533935,0.0,0.0,0.0,0.0,0.0,0.9968009325938102,0.0,0.0,0
0,0,1,1,1,1,0,0,1,1,0.9996628073554901,0.7048327646991335,0.0,0.998582140935938,0.0,0.9948243435248334,0.0,0.0,0.9794709970445046,0.0,0.0,0.936548965138893,0.9977662555796155,0.0,1
0,0,1,1,1,1,0,1,1,1,0.9999604682208428,0.9546042580002793,0.7951672353008666,0.9999340563735146,0.5,0.999238493458449,0.0,0.0,0.0,0.9998238949498951,0.9987443413277707,0.9997975128018768,0.9991699877292703,0.5,0
0,0,1,1,1,1,0,0,1,1,0.9986569223040727,0.0,0.0,0.9968009325938102,0.0,0.9851975571792263,0.0,0.0,0.0,0.9877588209421515,0.0,0.7048327646991335,0.0,0.0,0
0,1,1,1,0,1,1,0,1,1,0.9997418411445775,0.0,0.0,0.99964533721086,0.0,0.9988487900932185,0.7951672353008666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,1,0,1,1,1,1,0,0,1,0.9995642575818269,0.0,0.0,0.9994861827004575,0.0,0.9947819220034485,0.0,0.936548965138893,0.5,0.0,0.0,0.9921408959050638,0.0,0.0,0
0,0,1,1,0,1,1,0,1,1,0.9928472698424959,0.936548965138893,0.0,0.9968169276635882,0.0,0.9864569418318746,0.0,0.5,0.0,0.0,0.0,0.909665529398267,0.0,0.0,0
0,0,0,1,0,1,1,0,0,1,0.9998322477581995,0.0,0.0,0.9998130338460899,0.0,0.9780562887679781,0.0,0.9764322622593172,0.9861626192581294,0.0,0.0,0.9912797266334235,0.5,0.0,0
0,0,0,1,0,1,0,0,0,1,0.9989597725395502,0.0,0.0,0.9989080289056128,0.9903549838917163,0.9895645450473826,0.0,0.0,0.0,0.0,0.0,0.9941055409258466,0.0,0.0,0
0,0,1,1,0,1,0,0,0,1,0.9993942725211645,0.993227704703609,0.0,0.9997394106685176,0.0,0.5,0.0,0.9985852917234737,0.0,0.975526687091491,0.0,0.9993443670985621,0.0,0.0,0
0,0,1,1,0,1,0,0,1,1,0.9975514744875205,0.8440417392452615,0.0,0.9926828535826268,0.9780562887679781,0.9917326755234589,0.0,0.9832507137913893,0.0,0.0,0.0,0.5,0.0,0.0,0
0,0,0,1,0,1,0,0,0,1,0.9978708448202859,0.8440417392452615,0.0,0.9973138565636879,0.0,0.0,0.0,0.0,0.0,0.7951672353008666,0.0,0.9470706478808203,0.0,0.0,0
0,0,0,1,0,1,0,0,0,1,0.9939943312541037,0.7048327646991335,0.0,0.9890248844484466,0.5,0.909665529398267,0.0,0.8743340836219977,0.0,0.5,0.0,0.8743340836219977,0.0,0.0,0
0,0,1,1,0,1,0,0,0,1,0.9996545742214367,0.0,0.0,0.9995195323384942,0.0,0.9969096370300404,0.0,0.9974433078322532,0.0,0.0,0.0,0.9983421397571476,0.0,0.0,0
0,1,0,1,1,1,1,0,0,1,0.99625522100158,0.0,0.0,0.9974535344916212,0.0,0.5,0.0,0.8743340836219977,0.8743340836219977,0.7048327646991335,0.0,0.9295534250454455,0.7951672353008666,0.0,0
0,1,0,1,1,1,0,0,0,1,0.9978565071829664,0.0,0.0,0.9979660779350726,0.0,0.9470706478808203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,1,1,1,1,1,0,0,1,1,0.9995370038835447,0.0,0.0,0.9994915178618299,0.0,0.9602629513889184,0.0,0.9877588209421515,0.0,0.0,0.0,0.9922367290779615,0.9787871951889292,0.0,0
0,1,1,1,1,1,0,0,0,1,0.9981965493784812,0.7048327646991335,0.0,0.999304240962947,0.0,0.0,0.9710826421944466,0.9949071504666619,0.0,0.0,0.0,0.0,0.0,0.0,0
1,1,1,1,1,1,0,0,0,1,0.9999216275059521,0.0,0.0,0.9998931128666244,0.0,0.9989546482755345,0.0,0.9745487773040165,0.0,0.0,0.0,0.9975885730013327,0.0,0.0,0
0,0,1,1,0,1,1,0,1,1,0.9986309273312803,0.9848452496488564,0.0,0.9979195506336951,0.0,0.9801121043528216,0.0,0.7048327646991335,0.0,0.9710826421944466,0.0,0.9973693547565877,0.0,0.0,0
0,1,1,1,1,1,1,1,1,1,0.9991243199850567,0.9801121043528216,0.0,0.9989300518101558,0.0,0.0,0.0,0.5,0.8948630865774932,0.9794709970445046,0.0,0.9996692884596875,0.0,0.0,0
1,1,1,1,1,1,1,1,1,1,0.9997551462534707,0.9787871951889292,0.0,0.9997789514768114,0.0,0.9957274482268388,0.0,0.9470706478808203,0.9602629513889184,0.9836799920623798,0.0,0.9985564202239731,0.936548965138893,0.0,0
0,1,1,1,1,1,1,1,1,1,0.9996541989626527,0.9922367290779615,0.0,0.9997018174586357,0.0,0.9902066222601985,0.0,0.0,0.0,0.9836799920623798,0.0,0.9986927743786008,0.9602629513889184,0.0,0
0,1,1,1,1,1,1,1,1,1,0.999545596242503,0.909665529398267,0.0,0.9995188060082166,0.0,0.9938194196991037,0.5,0.9422841232473911,0.9681954974876473,0.9697076556232638,0.0,0.9981706378732504,0.9625948815174468,0.0,0
1,1,1,1,1,1,1,1,1,1,0.9997999937947151,0.7951672353008666,0.0,0.999763074155945,0.9422841232473911,0.9970527072958224,0.0,0.8948630865774932,0.9295534250454455,0.9295534250454455,0.0,0.9990175628595696,0.5,0.0,0
0,0,1,1,0,1,0,0,0,1,0.9511254960556053,0.0,0.0,0.9576213907301072,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9772732390123643,0.0,0.0,0
0,1,1,1,1,1,0,0,1,1,0.9991206914813127,0.9511254960556053,0.0,0.9991634436190024,0.0,0.9745487773040165,0.0,0.9646685542237308,0.0,0.0,0.0,0.9858552219993699,0.9576213907301072,0.0,0
0,1,1,1,1,1,0,0,1,1,0.9991645414607607,0.909665529398267,0.0,0.9992790266135907,0.0,0.9937588296381495,0.0,0.9745487773040165,0.9780562887679781,0.0,0.0,0.9975132166625718,0.9208331516788689,0.0,0
0,0,1,1,1,1,0,1,1,1,0.9997280564999378,0.0,0.0,0.9996964140562182,0.0,0.9840878201759484,0.0,0.5,0.0,0.0,0.0,0.9818158106487032,0.987009563023251,0.0,0
1,1,1,1,1,1,1,1,1,1,0.9994963452218772,0.9546042580002793,0.0,0.9995895424344592,0.0,0.975526687091491,0.0,0.0,0.5,0.0,0.0,0.9992483831445431,0.7951672353008666,0.0,1
0,1,1,1,0,1,0,0,1,1,0.9996407338009112,0.0,0.0,0.9996885422105797,0.0,0.9807143934563513,0.909665529398267,0.909665529398267,0.9681954974876473,0.0,0.0,0.9979789916389202,0.0,0.0,1
0,0,0,1,0,1,0,0,1,1,0.9996257379782328,0.0,0.0,0.9997626324597815,0.5,0.7048327646991335,0.0,0.0,0.0,0.0,0.0,0.997804768106481,0.0,0.0,1
0,0,0,1,0,1,0,0,0,1,0.9997890590626013,0.9681954974876473,0.0,0.9997396238295011,0.0,0.9972200186644717,0.0,0.9978708448202859,0.0,0.0,0.0,0.0,0.909665529398267,0.0,1
0,0,0,1,0,1,0,0,1,1,0.9998139082858126,0.0,0.0,0.9997998051096282,0.0,0.0,0.0,0.0,0.0,0.9665245832868518,0.0,0.9936970398904674,0.0,0.0,0
0,0,1,1,1,1,0,0,1,1,0.9997133634717027,0.9576213907301072,0.9848452496488564,0.9997533437657837,0.0,0.99625522100158,0.0,0.0,0.9710826421944466,0.0,0.0,0.0,0.909665529398267,0.0,0
0,1,1,1,1,1,0,1,1,1,0.9998037547003075,0.9787871951889292,0.0,0.999772798092313,0.0,0.996070298230595,0.0,0.9780562887679781,0.909665529398267,0.0,0.0,0.9992412163636424,0.9938194196991037,0.0,0
0,1,0,1,0,1,0,0,1,1,0.9996201553121589,0.0,0.0,0.999832291950042,0.0,0.9745487773040165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,1,1,1,1,1,0,0,1,1,0.9992198291008941,0.9625948815174468,0.0,0.9987139011993764,0.0,0.9422841232473911,0.0,0.909665529398267,0.8440417392452615,0.0,0.0,0.9980290472496415,0.5,0.0,2
0,1,1,1,1,1,1,0,0,1,0.9994033555895273,0.9546042580002793,0.0,0.9987804233839391,0.9764322622593172,0.9910341171655292,0.0,0.9780562887679781,0.0,0.0,0.0,0.997079746297372,0.0,0.0,1
0,1,1,1,1,1,1,0,1,1,0.998945994717405,0.7048327646991335,0.0,0.9984084538847966,0.0,0.975526687091491,0.0,0.9295534250454455,0.0,0.0,0.0,0.9970389991549066,0.0,0.0,2
0,0,1,1,1,1,1,0,1,1,0.9994951469953097,0.8743340836219977,0.0,0.9985465327255031,0.0,0.9764322622593172,0.936548965138893,0.981281285356708,0.9772732390123643,0.0,0.0,0.9991443287782225,0.8743340836219977,0.0,2
0,1,1,1,0,1,1,0,0,1,0.9989682022448286,0.9546042580002793,0.0,0.9970389991549066,0.9295534250454455,0.5,0.0,0.0,0.7048327646991335,0.0,0.7048327646991335,0.9946949580298936,0.7048327646991335,0.0,1
0,1,1,1,1,1,1,0,0,1,0.9992283400477747,0.7048327646991335,0.0,0.9986927743786008,0.8743340836219977,0.9681954974876473,0.0,0.8440417392452615,0.936548965138893,0.0,0.0,0.9989228102118173,0.0,0.0,1
0,1,1,1,1,1,0,0,0,1,0.9993690589059169,0.5,0.0,0.9989781392847095,0.0,0.9855338591935681,0.0,0.9511254960556053,0.9511254960556053,0.0,0.0,0.9988487900932185,0.7048327646991335,0.0,1
0,1,0,1,0,1,1,0,1,1,0.9997059493177395,0.0,0.0,0.9996155678170375,0.0,0.9961649875203987,0.0,0.9823206636533935,0.0,0.0,0.0,0.9994127125537133,0.0,0.0,1
0,1,1,1,1,1,1,0,1,1,0.9998332583138266,0.9546042580002793,0.0,0.9996689445059894,0.0,0.981281285356708,0.0,0.9877588209421515,0.9723383008666762,0.0,0.0,0.9993884538169573,0.0,0.0,2
0,1,1,1,1,1,1,0,1,1,0.9998730062310147,0.981281285356708,0.0,0.9996943736325207,0.0,0.9975976726393071,0.9511254960556053,0.9710826421944466,0.9764322622593172,0.0,0.0,0.9993971405472813,0.9422841232473911,0.0,2
0,1,1,1,1,1,0,0,1,1,0.999880782815557,0.9893906527347536,0.0,0.9997733642771544,0.0,0.9976765804896598,0.0,0.9902066222601985,0.9208331516788689,0.0,0.0,0.9996636979856582,0.987009563023251,0.0,1
0,1,1,1,0,1,1,0,1,1,0.9998905211064332,0.9646685542237308,0.0,0.9998125383527776,0.0,0.9959191599184657,0.0,0.9625948815174468,0.8743340836219977,0.0,0.0,0.9998245259767792,0.8948630865774932,0.0,2
0,1,1,1,1,1,0,0,1,1,0.9991500408623448,0.909665529398267,0.0,0.9984842415014609,0.0,0.975526687091491,0.5,0.909665529398267,0.0,0.0,0.0,0.9970111967367058,0.7048327646991335,0.0,1
0,1,1,1,1,1,0,0,0,1,0.9997438149947673,0.936548965138893,0.0,0.9994890693132569,0.0,0.9907742723749111,0.7951672353008666,0.9665245832868518,0.8440417392452615,0.0,0.0,0.9989282505539775,0.0,0.0,1
0,1,1,1,1,1,1,1,1,1,0.9996187906010312,0.9602629513889184,0.0,0.9993305788246793,0.0,0.9879897312593258,0.0,0.0,0.9208331516788689,0.0,0.0,0.9985629374919687,0.5,0.0,1
0,1,1,1,0,1,0,0,0,1,0.9996023612182525,0.7951672353008666,0.0,0.9991083762519466,0.0,0.9827982477891337,0.0,0.0,0.5,0.9602629513889184,0.0,0.9981547304652103,0.0,0.0,1
0,1,1,1,1,1,0,0,1,1,0.9998511179231148,0.909665529398267,0.0,0.9996290094986583,0.8743340836219977,0.9969970988167319,0.0,0.9884263702665559,0.9511254960556053,0.0,0.0,0.999450716467307,0.7048327646991335,0.0,1
0,0,0,1,0,1,0,0,1,1,0.9995600416924548,0.0,0.0,0.9995753037505486,0.5,0.9848452496488564,0.0,0.8948630865774932,0.0,0.0,0.0,0.9996111058685528,0.9710826421944466,0.0,1
1,0,1,1,1,1,1,0,1,1,0.9996509760369606,0.8440417392452615,0.0,0.9994464177287748,0.0,0.9934371420594814,0.0,0.8440417392452615,0.0,0.0,0.0,0.9990637951272885,0.5,0.0,1
0,1,0,1,1,1,0,0,0,1,0.9995919104582252,0.0,0.0,0.9991556771895174,0.8743340836219977,0.975526687091491,0.0,0.9546042580002793,0.5,0.0,0.0,0.9979660779350726,0.9295534250454455,0.0,2
0,1,1,1,1,1,1,0,1,1,0.9996043382906159,0.909665529398267,0.0,0.999445935934178,0.7048327646991335,0.9787871951889292,0.5,0.9858552219993699,0.9295534250454455,0.936548965138893,0.0,0.9989926910742296,0.9422841232473911,0.0,2
0,1,1,1,0,1,0,0,0,1,0.9996553223009407,0.0,0.0,0.9988166932356569,0.9780562887679781,0.9858552219993699,0.0,0.9511254960556053,0.0,0.0,0.0,0.9981600635844131,0.0,0.0,2
0,1,1,1,1,1,1,0,1,1,0.999627489935804,0.9511254960556053,0.0,0.9991350280154576,0.8440417392452615,0.9840878201759484,0.0,0.9295534250454455,0.0,0.0,0.7048327646991335,0.9990368845889837,0.8948630865774932,0.0,2
0,0,0,1,0,0,0,0,1,1,0.9956693200520217,0.0,0.0,0.993227704703609,0.0,0.9208331516788689,0.0,0.909665529398267,0.0,0.0,0.0,0.9844757663633736,0.0,0.0,1
0,1,1,1,1,1,0,1,1,1,0.9999456809069265,0.9794709970445046,0.0,0.9998830388085238,0.9882120923303974,0.9988732405174987,0.0,0.9976245641124765,0.9794709970445046,0.0,0.9836799920623798,0.999866536737308,0.9681954974876473,0.0,2
1,1,1,1,1,1,0,0,0,1,0.9999303479464084,0.9877588209421515,0.5,0.9998348158385882,0.0,0.997939749029512,0.0,0.9900536254420992,0.9546042580002793,0.0,0.0,0.9997848530759949,0.9832507137913893,0.0,2
0,0,0,1,0,1,0,0,0,1,0.9990205857383013,0.909665529398267,0.0,0.9981600635844131,0.9422841232473911,0.9208331516788689,0.0,0.9787871951889292,0.0,0.0,0.0,0.9980411761128539,0.9422841232473911,0.0,2
1,1,1,1,1,1,0,1,1,1,0.9998947387952106,0.909665529398267,0.0,0.9997399429179099,0.0,0.9979463949542058,0.0,0.9958928326461443,0.0,0.0,0.0,0.9997234492909113,0.9625948815174468,0.0,2
0,1,0,1,1,1,1,0,0,1,0.9997052686449611,0.8440417392452615,0.0,0.9994721230294656,0.0,0.991941952232675,0.9295534250454455,0.9646685542237308,0.8948630865774932,0.0,0.7048327646991335,0.9994882478816381,0.0,0.0,2
0,1,1,1,1,1,1,0,1,1,0.9998626198181948,0.936548965138893,0.0,0.9996141698821686,0.5,0.9923302533570547,0.0,0.9929267380448502,0.8440417392452615,0.0,0.0,0.9995249107058313,0.9745487773040165,0.0,2
